gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3815633797	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T6:2012-05-22:1:839	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuartel Matalascañas	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.96086	-6.49086							2012-05-22T00:00:00	22	5	2012	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.216Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633796	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2015-04-24:1:1537	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Sabinar Ojillo	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.00409	-6.50955							2015-04-24T00:00:00	24	4	2015	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.215Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633795	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2019-09-24:1:1587	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Sabinar Ojillo	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.01251	-6.50625							2019-09-24T00:00:00	24	9	2019	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:24.216Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633794	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T15:2011-05-11:1:1617	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	San Agustín	Huelva	ABSENT	0	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.98994	-6.45464							2011-05-11T00:00:00	11	5	2011	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.216Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633793	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2010-09-23:1:1483	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Sabinar Ojillo	Huelva	ABSENT	0	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.00397	-6.50929							2010-09-23T00:00:00	23	9	2010	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.215Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633792	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2016-05-04:1:1549	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Sabinar Ojillo	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.01186	-6.50665							2016-05-04T00:00:00	4	5	2016	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.215Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633791	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1023	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07123	-6.6883							2009-06-03T00:00:00	3	6	2009	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.215Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633790	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1022	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07232	-6.6885							2009-06-03T00:00:00	3	6	2009	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.213Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633789	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1021	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07412	-6.68881							2009-06-03T00:00:00	3	6	2009	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.213Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633788	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2016-05-04:1:1546	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Sabinar Ojillo	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.01336	-6.5056							2016-05-04T00:00:00	4	5	2016	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.213Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633787	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2016-05-04:1:1548	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Sabinar Ojillo	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.01252	-6.50677							2016-05-04T00:00:00	4	5	2016	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.211Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633786	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2016-05-04:1:1547	Animalia	Chordata	Squamata		Psammophiidae	Malpolon	Malpolon monspessulanus		SPECIES	Malpolon monspessulanus (Hermann, 1804)	Malpolon monspessulanus (Hermann, 1804)	(Hermann, 1804)	ES	Sabinar Ojillo	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.01346	-6.50558							2016-05-04T00:00:00	4	5	2016	8796529	8796529	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.233Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633785	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2016-05-04:1:1545	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Sabinar Ojillo	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.01335	-6.5056							2016-05-04T00:00:00	4	5	2016	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.212Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633784	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2016-05-04:1:1544	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Sabinar Ojillo	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.00837	-6.50683							2016-05-04T00:00:00	4	5	2016	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.211Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633783	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2012-04-25:1:1141	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07368	-6.68879							2012-04-25T00:00:00	25	4	2012	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.210Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633782	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2012-04-25:1:1140	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07474	-6.689							2012-04-25T00:00:00	25	4	2012	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.210Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633781	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2012-04-25:1:1142	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07347	-6.68875							2012-04-25T00:00:00	25	4	2012	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.208Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633780	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1020	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07593	-6.68909							2009-06-03T00:00:00	3	6	2009	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.208Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633779	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1012	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.0759	-6.6891							2009-06-03T00:00:00	3	6	2009	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.207Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633778	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1010	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07945	-6.68723							2009-06-03T00:00:00	3	6	2009	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.206Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633777	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1013	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07593	-6.68909							2009-06-03T00:00:00	3	6	2009	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.207Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633776	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1011	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07676	-6.68899							2009-06-03T00:00:00	3	6	2009	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.207Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633775	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1016	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07593	-6.68909							2009-06-03T00:00:00	3	6	2009	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.203Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633774	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1017	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07593	-6.68909							2009-06-03T00:00:00	3	6	2009	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.203Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633773	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1015	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07593	-6.68909							2009-06-03T00:00:00	3	6	2009	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.203Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633772	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1014	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07593	-6.68909							2009-06-03T00:00:00	3	6	2009	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.203Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633771	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T6:2012-05-22:1:849	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Cuartel Matalascañas	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.95712	-6.49414							2012-05-22T00:00:00	22	5	2012	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.199Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633770	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1018	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07593	-6.68909							2009-06-03T00:00:00	3	6	2009	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.202Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633769	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2009-06-03:1:1019	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07593	-6.68909							2009-06-03T00:00:00	3	6	2009	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:24.202Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633768	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T6:2012-05-22:1:848	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Cuartel Matalascañas	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.95712	-6.49414							2012-05-22T00:00:00	22	5	2012	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.194Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633767	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2012-04-25:1:1137	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07654	-6.689							2012-04-25T00:00:00	25	4	2012	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.197Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633766	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2012-04-25:1:1138	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07571	-6.68901							2012-04-25T00:00:00	25	4	2012	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.200Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633765	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2012-04-25:1:1139	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07566	-6.68901							2012-04-25T00:00:00	25	4	2012	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.194Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633764	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T6:2012-05-22:1:847	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuartel Matalascañas	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.96083	-6.49754							2012-05-22T00:00:00	22	5	2012	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.196Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633763	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2012-04-25:1:1134	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07827	-6.6883							2012-04-25T00:00:00	25	4	2012	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.193Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633762	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2012-04-25:1:1135	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07825	-6.68835							2012-04-25T00:00:00	25	4	2012	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.191Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815633761	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T14:2012-04-25:1:1133	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Cuesta Maneli	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.07861	-6.68818							2012-04-25T00:00:00	25	4	2012	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:24.193Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
